time,height,data_label
2022-04-24 14:16:35.930156417+03:00,0.69,0
2022-04-24 14:21:43.336144142+03:00,0.68,0
2022-04-24 14:26:50.752428210+03:00,0.68,0
2022-04-24 14:31:58.172826777+03:00,0.68,0
2022-04-24 14:37:05.582330813+03:00,0.68,0
2022-04-24 14:42:12.997326317+03:00,0.68,0
2022-04-24 14:47:20.407058231+03:00,0.68,0
2022-04-24 14:52:27.827304630+03:00,0.68,0
2022-04-24 14:57:35.240315467+03:00,0.67,0
2022-04-24 15:02:42.662227618+03:00,0.67,0
2022-04-24 15:07:50.068699234+03:00,0.67,0
2022-04-24 15:12:57.482356987+03:00,0.67,0
2022-04-24 15:18:04.914842707+03:00,0.67,0
2022-04-24 15:23:12.326428284+03:00,0.67,0
2022-04-24 15:28:19.759784975+03:00,0.67,0
2022-04-24 15:33:27.194414880+03:00,0.67,0
2022-04-24 15:38:34.613271264+03:00,0.66,0
2022-04-24 15:43:42.025371058+03:00,0.67,0
2022-04-24 15:48:49.444951005+03:00,0.68,0
2022-04-24 15:53:56.862390994+03:00,0.68,0
2022-04-24 15:59:04.276924559+03:00,0.68,0
2022-04-24 16:04:11.776725202+03:00,0.68,0
2022-04-24 16:09:19.101579663+03:00,0.7,0
2022-04-24 16:14:26.519698544+03:00,0.7,0
2022-04-24 16:19:33.933836632+03:00,0.7,0
2022-04-24 16:24:41.344151364+03:00,0.73,0
2022-04-24 16:29:48.759949101+03:00,0.73,0
2022-04-24 16:34:56.175815094+03:00,0.74,0
2022-04-24 16:40:03.594719857+03:00,0.75,0
2022-04-24 16:45:11.009407451+03:00,0.77,0
2022-04-24 16:50:18.456634530+03:00,0.78,0
2022-04-24 16:55:25.844946042+03:00,0.78,0
2022-04-24 17:00:33.251856359+03:00,0.8,0
2022-04-24 17:05:40.682173397+03:00,0.81,0
2022-04-24 17:10:48.082113573+03:00,0.82,0
2022-04-24 17:15:55.489633144+03:00,0.83,0
2022-04-24 17:21:02.912785680+03:00,0.84,0
2022-04-24 17:26:10.319165403+03:00,0.85,0
2022-04-24 17:31:17.738962099+03:00,0.86,0
2022-04-24 17:36:25.153027007+03:00,0.87,0
2022-04-24 17:41:32.569543086+03:00,0.87,0
2022-04-24 17:46:39.980580230+03:00,0.87,0
2022-04-24 17:51:47.393608848+03:00,0.88,0
2022-04-24 17:56:54.800676387+03:00,0.88,0
2022-04-24 18:02:02.220374012+03:00,0.87,0
2022-04-24 18:07:09.650917061+03:00,0.88,0
2022-04-24 18:12:17.054631342+03:00,0.88,0
2022-04-24 18:17:24.465622713+03:00,0.87,0
2022-04-24 18:22:31.876039099+03:00,0.87,0
2022-04-24 18:27:39.296287930+03:00,0.89,0
2022-04-24 18:32:46.740737427+03:00,0.89,0
2022-04-24 18:37:54.120286767+03:00,0.88,0
2022-04-24 18:43:01.533991004+03:00,0.89,0
2022-04-24 18:48:08.945996722+03:00,0.88,0
2022-04-24 18:53:16.359255192+03:00,0.89,0
2022-04-24 18:58:23.776216307+03:00,0.89,0
2022-04-24 19:03:31.189491210+03:00,0.88,0
2022-04-24 19:08:38.606078383+03:00,0.87,0
2022-04-24 19:13:46.018198090+03:00,0.88,0
2022-04-24 19:18:53.431523571+03:00,0.88,0
2022-04-24 19:24:00.912830672+03:00,0.88,0
2022-04-24 19:29:08.256765494+03:00,0.88,0
2022-04-24 19:34:15.670035547+03:00,0.87,0
2022-04-24 19:39:23.095596939+03:00,0.87,0
2022-04-24 19:44:30.506149016+03:00,0.87,0
2022-04-24 19:49:37.917679583+03:00,0.86,0
2022-04-24 19:54:45.325334619+03:00,0.87,0
2022-04-24 19:59:52.743062911+03:00,0.87,0
2022-04-24 20:05:00.160478802+03:00,0.87,0
2022-04-24 20:10:07.569003387+03:00,0.87,0
2022-04-24 20:15:14.979644783+03:00,0.87,0
2022-04-24 20:20:22.392950759+03:00,0.86,0
2022-04-24 20:25:29.805029632+03:00,0.86,0
2022-04-24 20:30:37.224999593+03:00,0.86,0
2022-04-24 20:35:44.642388682+03:00,0.86,0
2022-04-24 20:40:52.051435381+03:00,0.85,0
2022-04-24 20:45:59.472652157+03:00,0.85,0
2022-04-24 20:51:06.881526251+03:00,0.85,0
2022-04-24 20:56:14.357700240+03:00,0.85,0
2022-04-24 21:01:21.706881905+03:00,0.86,0
2022-04-24 21:06:29.112112098+03:00,0.85,0
2022-04-24 21:11:36.531371348+03:00,0.85,0
2022-04-24 21:16:43.940328298+03:00,0.84,0
2022-04-24 21:21:51.364625339+03:00,0.84,0
2022-04-24 21:26:58.778144094+03:00,0.83,0
2022-04-24 21:32:06.199696316+03:00,0.84,0
2022-04-24 21:37:13.620470759+03:00,0.84,0
2022-04-24 21:42:21.029097587+03:00,0.83,0
2022-04-24 21:47:28.436786195+03:00,0.83,0
2022-04-24 21:52:35.845545936+03:00,0.81,1
2022-04-24 21:57:43.266522073+03:00,0.83,0
2022-04-24 22:02:50.669724158+03:00,0.84,0
2022-04-24 22:07:58.089013874+03:00,0.83,0
2022-04-24 22:13:05.523903383+03:00,0.83,0
2022-04-24 22:18:12.920775+03:00,0.81,0
2022-04-24 22:23:20.332441431+03:00,0.82,0
2022-04-24 22:28:27.755836700+03:00,0.82,0
2022-04-24 22:33:35.165389831+03:00,0.81,0
2022-04-24 22:38:42.574575493+03:00,0.82,0
2022-04-24 22:43:49.984302896+03:00,0.8,0
2022-04-24 22:48:57.399599241+03:00,0.81,0
2022-04-24 22:54:04.815973074+03:00,0.81,0
2022-04-24 22:59:12.260357417+03:00,0.8,0
2022-04-24 23:04:19.644535966+03:00,0.8,0
2022-04-24 23:09:27.055539934+03:00,0.81,0
2022-04-24 23:14:34.474895489+03:00,0.81,0
2022-04-24 23:19:41.881540342+03:00,0.79,0
2022-04-24 23:24:49.303233056+03:00,0.8,0
2022-04-24 23:29:56.712209463+03:00,0.79,0
2022-04-24 23:35:04.126909695+03:00,0.79,0
2022-04-24 23:40:11.536393604+03:00,0.79,0
2022-04-24 23:45:18.950163629+03:00,0.79,0
2022-04-24 23:50:26.368161836+03:00,0.79,0
2022-04-24 23:55:33.782146196+03:00,0.78,0
2022-04-25 00:00:41.197851698+03:00,0.78,0
2022-04-25 00:05:48.605882403+03:00,0.79,0
2022-04-25 00:10:56.019295109+03:00,0.78,0
2022-04-25 00:16:03.436998141+03:00,0.78,0
2022-04-25 00:21:10.857274481+03:00,0.77,0
2022-04-25 00:26:18.263521636+03:00,0.78,0
2022-04-25 00:31:25.704469640+03:00,0.77,0
2022-04-25 00:36:33.116244844+03:00,0.78,0
2022-04-25 00:41:40.539273609+03:00,0.77,0
2022-04-25 00:46:47.924992836+03:00,0.77,0
2022-04-25 00:51:55.354883645+03:00,0.76,0
2022-04-25 00:57:02.809289052+03:00,0.76,0
2022-04-25 01:02:10.166217837+03:00,0.76,0
2022-04-25 01:07:17.583947260+03:00,0.76,0
2022-04-25 01:12:25.000177483+03:00,0.75,0
2022-04-25 01:17:32.406345363+03:00,0.76,0
2022-04-25 01:22:39.827428136+03:00,0.75,0
2022-04-25 01:27:47.252475552+03:00,0.75,0
2022-04-25 01:32:54.661697024+03:00,0.75,0
2022-04-25 01:38:02.100656659+03:00,0.73,0
2022-04-25 01:43:09.496496768+03:00,0.75,0
2022-04-25 01:48:16.903690646+03:00,0.74,0
2022-04-25 01:53:24.317201122+03:00,0.74,0
2022-04-25 01:58:31.733955342+03:00,0.74,0
2022-04-25 02:03:39.157089570+03:00,0.73,0
2022-04-25 02:08:46.562702900+03:00,0.74,0
2022-04-25 02:13:53.983119918+03:00,0.73,0
2022-04-25 02:19:01.399524363+03:00,0.73,0
2022-04-25 02:24:08.810034393+03:00,0.73,0
2022-04-25 02:29:16.227499224+03:00,0.74,0
2022-04-25 02:34:23.636837712+03:00,0.73,0
2022-04-25 02:39:31.057323171+03:00,0.73,0
2022-04-25 02:44:38.466995541+03:00,0.73,0
2022-04-25 02:49:45.913673307+03:00,0.73,0
2022-04-25 02:54:53.306524863+03:00,0.72,0
2022-04-25 03:00:00.713485511+03:00,0.72,0
2022-04-25 03:05:08.132360492+03:00,0.72,0
2022-04-25 03:10:15.554532863+03:00,0.72,0
2022-04-25 03:15:22.965529050+03:00,0.69,0
2022-04-25 03:20:30.377988901+03:00,0.72,0
2022-04-25 03:25:37.792028116+03:00,0.72,0
2022-04-25 03:30:45.208124957+03:00,0.71,0
2022-04-25 03:35:52.626941489+03:00,0.72,0
2022-04-25 03:41:00.037221410+03:00,0.71,0
2022-04-25 03:46:07.453057312+03:00,0.71,0
2022-04-25 03:51:14.874313831+03:00,0.71,0
2022-04-25 03:56:22.296320362+03:00,0.71,0
2022-04-25 04:01:29.834946428+03:00,0.71,0
2022-04-25 04:06:37.118424996+03:00,0.7,0
2022-04-25 04:11:44.530956041+03:00,0.69,0
2022-04-25 04:16:51.952027948+03:00,0.7,0
2022-04-25 04:21:59.363641321+03:00,0.71,0
2022-04-25 04:27:06.780186173+03:00,0.7,0
2022-04-25 04:32:14.197505615+03:00,0.7,0
2022-04-25 04:37:21.608142627+03:00,0.7,0
2022-04-25 04:42:29.043779859+03:00,0.7,0
2022-04-25 04:47:36.436027292+03:00,0.67,0
2022-04-25 04:52:43.853832945+03:00,0.7,0
2022-04-25 04:57:51.271050241+03:00,0.67,0
2022-04-25 05:02:58.726486605+03:00,0.69,0
2022-04-25 05:08:06.100104840+03:00,0.69,0
2022-04-25 05:13:13.519155318+03:00,0.69,0
2022-04-25 05:18:20.927644558+03:00,0.7,0
2022-04-25 05:23:28.344861359+03:00,0.69,0
2022-04-25 05:28:35.764129192+03:00,0.69,0
2022-04-25 05:33:43.174366834+03:00,0.69,0
2022-04-25 05:38:50.594620065+03:00,0.69,0
2022-04-25 05:43:58.005706682+03:00,0.69,0
2022-04-25 05:49:05.420943147+03:00,0.69,0
2022-04-25 05:54:12.834109233+03:00,0.69,0
2022-04-25 05:59:20.247570264+03:00,0.69,0
2022-04-25 06:04:27.661092515+03:00,0.69,0
2022-04-25 06:09:35.108124609+03:00,0.69,0
2022-04-25 06:14:42.495572531+03:00,0.69,0
2022-04-25 06:19:49.928369168+03:00,0.69,0
2022-04-25 06:24:57.332089045+03:00,0.69,0
2022-04-25 06:30:04.754278814+03:00,0.69,0
2022-04-25 06:35:12.160739154+03:00,0.69,0
2022-04-25 06:40:19.570662896+03:00,0.68,0
2022-04-25 06:45:26.993665928+03:00,0.69,0
2022-04-25 06:50:34.400951815+03:00,0.69,0
2022-04-25 06:55:41.847326196+03:00,0.68,0
2022-04-25 07:00:49.231364448+03:00,0.68,0
2022-04-25 07:05:56.651288279+03:00,0.68,0
2022-04-25 07:11:04.063645448+03:00,0.68,0
2022-04-25 07:16:11.471880277+03:00,0.68,0
2022-04-25 07:21:18.896864858+03:00,0.68,0
2022-04-25 07:26:26.308298210+03:00,0.68,0
2022-04-25 07:31:33.741774881+03:00,0.68,0
2022-04-25 07:36:41.136809694+03:00,0.68,0
2022-04-25 07:41:48.556855730+03:00,0.68,0
2022-04-25 07:46:55.969787375+03:00,0.67,0
2022-04-25 07:52:03.383229967+03:00,0.68,0
2022-04-25 07:57:10.801106604+03:00,0.68,0
2022-04-25 08:02:18.213161259+03:00,0.68,0
2022-04-25 08:07:25.626886911+03:00,0.68,0
2022-04-25 08:12:33.039868052+03:00,0.68,0
2022-04-25 08:17:40.452161908+03:00,0.67,0
2022-04-25 08:22:47.870518094+03:00,0.68,0
2022-04-25 08:27:55.292318795+03:00,0.68,0
2022-04-25 08:33:02.706096013+03:00,0.68,0
2022-04-25 08:38:10.113892746+03:00,0.67,0
2022-04-25 08:43:17.531039721+03:00,0.68,0
2022-04-25 08:48:24.943044820+03:00,0.67,0
2022-04-25 08:53:32.371955188+03:00,0.67,0
2022-04-25 08:58:39.779710577+03:00,0.67,0
2022-04-25 09:03:47.189641896+03:00,0.67,0
2022-04-25 09:08:54.601908267+03:00,0.67,0
2022-04-25 09:14:02.038317132+03:00,0.67,0
2022-04-25 09:19:09.438431356+03:00,0.67,0
2022-04-25 09:24:16.846484382+03:00,0.67,0
2022-04-25 09:29:24.266243486+03:00,0.67,0
2022-04-25 09:34:31.678036703+03:00,0.67,0
2022-04-25 09:39:39.098838+03:00,0.67,0
2022-04-25 09:44:46.510036899+03:00,0.67,0
2022-04-25 09:49:53.923895018+03:00,0.67,0
2022-04-25 09:55:01.336226169+03:00,0.67,0
2022-04-25 10:00:08.750349793+03:00,0.66,0
2022-04-25 10:05:16.168537616+03:00,0.67,0
2022-04-25 10:10:23.580226896+03:00,0.67,0
2022-04-25 10:15:31.001937395+03:00,0.67,0
2022-04-25 10:20:38.425607616+03:00,0.67,0
2022-04-25 10:25:45.827861658+03:00,0.67,0
2022-04-25 10:30:53.243385948+03:00,0.67,0
2022-04-25 10:36:00.655269360+03:00,0.67,0
2022-04-25 10:41:08.078555241+03:00,0.67,0
2022-04-25 10:46:15.520130988+03:00,0.67,0
2022-04-25 10:51:22.900501693+03:00,0.61,1
2022-04-25 10:56:30.320289307+03:00,0.67,0
2022-04-25 11:01:37.743829945+03:00,0.66,0
2022-04-25 11:06:45.152746726+03:00,0.67,0
2022-04-25 11:11:52.556468334+03:00,0.66,0
2022-04-25 11:16:59.978124912+03:00,0.66,0
2022-04-25 11:22:07.389163428+03:00,0.67,0
2022-04-25 11:27:14.806618302+03:00,0.67,0
2022-04-25 11:32:22.221541511+03:00,0.66,0
2022-04-25 11:37:29.640687401+03:00,0.67,0
2022-04-25 11:47:44.475997374+03:00,0.66,0
2022-04-25 11:52:51.887716189+03:00,0.66,0
2022-04-25 11:57:59.312002798+03:00,0.66,0
2022-04-25 12:03:06.723025247+03:00,0.66,0
2022-04-25 12:08:14.133163523+03:00,0.66,0
2022-04-25 12:13:21.541737237+03:00,0.66,0
2022-04-25 12:18:28.963409735+03:00,0.66,0
2022-04-25 12:23:36.375608262+03:00,0.66,0
2022-04-25 12:28:43.800999968+03:00,0.66,0
2022-04-25 12:33:51.205531964+03:00,0.66,0
2022-04-25 12:38:58.634104852+03:00,0.66,0
2022-04-25 12:44:06.040658062+03:00,0.66,0
2022-04-25 12:49:13.453483923+03:00,0.66,0
2022-04-25 12:54:20.863385103+03:00,0.66,0
2022-04-25 12:59:28.282250899+03:00,0.65,0
2022-04-25 13:04:35.696727437+03:00,0.65,0
2022-04-25 13:09:43.113182942+03:00,0.66,0
2022-04-25 13:14:50.536631542+03:00,0.65,0
2022-04-25 13:19:57.944496741+03:00,0.65,0
2022-04-25 13:25:05.361071732+03:00,0.65,0
2022-04-25 13:30:12.778515591+03:00,0.65,0
2022-04-25 13:35:20.210444916+03:00,0.66,0
2022-04-25 13:40:27.609380670+03:00,0.65,0
2022-04-25 13:45:35.023376193+03:00,0.65,0
2022-04-25 13:50:42.538077071+03:00,0.65,0
2022-04-25 13:55:49.920466907+03:00,0.65,0
2022-04-25 14:00:57.264183919+03:00,0.65,0
2022-04-25 14:06:04.686054750+03:00,0.65,0
2022-04-25 14:11:12.100594556+03:00,0.65,0
2022-04-25 14:16:19.513171028+03:00,0.65,0
2022-04-25 14:21:26.932350825+03:00,0.65,0
2022-04-25 14:26:34.355365300+03:00,0.65,0
2022-04-25 14:31:41.764001693+03:00,0.64,0
2022-04-25 14:36:49.182185566+03:00,0.65,0
2022-04-25 14:41:56.588398984+03:00,0.65,0
2022-04-25 14:47:04.005017336+03:00,0.65,0
2022-04-25 14:52:11.418589362+03:00,0.65,0
2022-04-25 14:57:18.809701581+03:00,0.65,0
2022-04-25 15:02:26.205249160+03:00,0.64,0
2022-04-25 15:07:33.615716404+03:00,0.64,0
2022-04-25 15:12:41.037881232+03:00,0.64,0
2022-04-25 15:17:48.446551036+03:00,0.64,0
2022-04-25 15:22:55.871348377+03:00,0.64,0
2022-04-25 15:28:03.283526466+03:00,0.64,0
2022-04-25 15:33:10.698294161+03:00,0.64,0
2022-04-25 15:38:18.105537899+03:00,0.64,0
2022-04-25 15:43:25.524318073+03:00,0.64,0
2022-04-25 15:48:32.939911080+03:00,0.64,0
2022-04-25 15:53:40.355138141+03:00,0.63,0
2022-04-25 15:58:47.772372800+03:00,0.64,0
2022-04-25 16:03:55.196729656+03:00,0.63,0
2022-04-25 16:09:02.604494535+03:00,0.64,0
2022-04-25 16:14:10.025205498+03:00,0.64,0
2022-04-25 16:19:17.438677498+03:00,0.63,0
2022-04-25 16:24:24.844862373+03:00,0.64,0
2022-04-25 16:29:32.274934846+03:00,0.63,0
2022-04-25 16:34:39.680706389+03:00,0.64,0
2022-04-25 16:39:47.087624684+03:00,0.64,0
2022-04-25 16:44:54.505058634+03:00,0.64,0
2022-04-25 16:50:01.944665391+03:00,0.65,0
2022-04-25 16:55:09.347050205+03:00,0.65,0
2022-04-25 17:00:16.754059425+03:00,0.65,0
2022-04-25 17:05:24.168212018+03:00,0.66,0
2022-04-25 17:10:31.578664054+03:00,0.66,0
2022-04-25 17:15:38.994617810+03:00,0.66,0
2022-04-25 17:20:46.423355412+03:00,0.67,0
2022-04-25 17:25:53.829292280+03:00,0.67,0
2022-04-25 17:31:01.241897841+03:00,0.67,0
2022-04-25 17:36:08.661099871+03:00,0.67,0
2022-04-25 17:41:16.073458733+03:00,0.67,0
2022-04-25 17:46:23.483782219+03:00,0.67,0
2022-04-25 17:51:30.908245096+03:00,0.67,0
2022-04-25 17:56:38.321191746+03:00,0.67,0
2022-04-25 18:01:45.736600458+03:00,0.67,0
2022-04-25 18:06:53.159498179+03:00,0.67,0
2022-04-25 18:12:00.562387282+03:00,0.67,0
2022-04-25 18:17:07.975040792+03:00,0.67,0
2022-04-25 18:22:15.390679813+03:00,0.66,0
2022-04-25 18:27:22.806943317+03:00,0.67,0
2022-04-25 18:32:30.223020936+03:00,0.66,0
2022-04-25 18:37:37.632242532+03:00,0.66,0
2022-04-25 18:42:45.055296293+03:00,0.67,0
2022-04-25 18:47:52.527067362+03:00,0.66,0
2022-04-25 18:52:59.880388929+03:00,0.66,0
2022-04-25 18:58:07.301863380+03:00,0.66,0
2022-04-25 19:03:14.761550678+03:00,0.66,0
2022-04-25 19:08:22.122194352+03:00,0.67,0
2022-04-25 19:13:29.543791312+03:00,0.66,0
2022-04-25 19:18:36.954560582+03:00,0.66,0
2022-04-25 19:23:44.365510780+03:00,0.65,0
2022-04-25 19:28:51.828606902+03:00,0.66,0
2022-04-25 19:33:59.201982458+03:00,0.65,0
2022-04-25 19:39:06.617550454+03:00,0.65,0
2022-04-25 19:44:14.091616228+03:00,0.66,0
2022-04-25 19:49:21.446827728+03:00,0.65,0
2022-04-25 19:54:28.851992065+03:00,0.66,0
2022-04-25 19:59:36.271972759+03:00,0.65,0
2022-04-25 20:04:43.684770177+03:00,0.66,0
2022-04-25 20:09:51.144781885+03:00,0.66,0
2022-04-25 20:14:58.521630405+03:00,0.66,0
